index,Entity,Code,Year,cumulative_emissions_total,emissions_total,population,longitude,latitude
7961,Brunei,BRN,1992,175502940.0,6884656.0,269848,114.946,4.94199
7962,Cameroon,CMR,1992,73941240.0,2712299.0,12006362,11.5174,3.8721
7963,Cape Verde,CPV,1992,2750823.0,179536.0,393426,-23.5087,14.9218
7964,Chad,TCD,1992,6097622.0,406704.0,6474651,15.0445,12.1048
7972,El Salvador,SLV,1992,64255856.0,3316777.0,5585611,-89.2073,13.7034
7973,Equatorial Guinea,GNQ,1992,2143440.0,65952.0,510775,8.7741,3.7523
7945,Albania,ALB,1992,179364780.0,2517116.0,3282506,19.8172,41.3317
7946,Algeria,DZA,1992,1386008200.0,79883310.0,26628570,3.05097,36.7397
8163,Burundi,BDI,1993,4450401.0,227168.0,5676847,29.3639,-3.3784
8162,Bulgaria,BGR,1993,2506869000.0,58492070.0,8466533,23.3238,42.7105
8161,Brunei,BRN,1993,181859980.0,6357040.0,276978,114.946,4.94199
8160,British Virgin Islands,VGB,1993,1113856.0,84272.0,17008,-64.623056,18.431389
8159,Bosnia and Herzegovina,BIH,1993,525529060.0,12580576.0,3904484,18.4214,43.8607
8158,Bolivia,BOL,1993,153223330.0,11550309.0,7579196,-66.1936,-13.9908
8173,Democratic Republic of Congo,COD,1993,139172270.0,2662330.0,40656338,15.3222,-4.325
8204,Myanmar,MMR,1993,213247500.0,5303029.0,41502423,95.9562,21.914
8203,Mozambique,MOZ,1993,87974260.0,1140326.0,14051203,32.5713,-25.9664
8202,Mongolia,MNG,1993,194020910.0,9193024.0,2273515,106.937,47.9129
8201,Moldova,MDA,1993,1181962200.0,15845813.0,4448241,28.8497,47.0167
8200,Micronesia (country),FSM,1993,278464.0,142896.0,107082,158.185,6.91771
8199,Mauritius,MUS,1993,25069088.0,1773376.0,1132397,57.4977,-20.1605
8198,Maldives,MDV,1993,1549872.0,197856.0,244893,73.5109,4.1742
8197,Malaysia,MYS,1993,1049109100.0,86612380.0,19322667,101.684,3.12433
8196,Madagascar,MDG,1993,35029876.0,1032120.0,13197353,45.7167,-20.4667
8195,Luxembourg,LUX,1993,483507520.0,12341043.0,397210,6.1296,49.61
8194,Kuwait,KWT,1993,1354081400.0,49129430.0,1672158,47.9824,29.3721
8193,Kiribati,KIR,1993,758448.0,29312.0,78853,172.979,1.32905
8192,Jordan,JOR,1993,163751840.0,11774286.0,4348018,35.9263,31.9497
8191,Japan,JPN,1993,32387236000.0,1171892500.0,124839955,139.77,35.67
8190,Jamaica,JAM,1993,204789810.0,8000958.5,2449913,-76.792,17.9927
8189,Italy,ITA,1993,13177750000.0,430267170.0,57170762,12.4823,41.8955
8220,Rwanda,RWA,1993,10682195.0,482945.0,7981142,30.0587,-1.95325
8219,Russia,RUS,1993,72761025000.0,1866729100.0,148135419,37.6176,55.7558
8218,Romania,ROU,1993,5990817300.0,122759350.0,22842257,26.0979,44.4479
8217,Poland,POL,1993,18938542000.0,365174880.0,38294882,21.02,52.26
8216,Philippines,PHL,1993,1042036030.0,48547780.0,67530621,121.035,14.5515
8215,Papua New Guinea,PNG,1993,47430480.0,2191072.0,4320880,147.194,-9.47357
8214,Panama,PAN,1993,111294070.0,3784946.0,2615099,-79.5188,8.99427
8213,Palestine,PSE,1993,3594384.0,934320.0,2425066,,
8212,Norway,NOR,1993,1461180400.0,35938000.0,4311864,10.7387,59.9138
8211,North Macedonia,MKD,1993,291520540.0,7599232.0,2006853,21.4361,42.0024
8210,North Korea,PRK,1993,3574427400.0,89581560.0,22073354,125.754,39.0319
8209,Nigeria,NGA,1993,1430511900.0,44814164.0,105122075,7.48906,9.05804
8208,Niger,NER,1993,15650203.0,598499.0,9100789,2.1073,13.514
8207,Netherlands,NLD,1993,7171845600.0,170964500.0,15389718,4.89095,52.3738
8206,Nepal,NPL,1993,16627387.0,1397333.0,21180158,85.3157,27.6939
8205,Namibia,NAM,1993,3554080.0,1374000.0,1508698,17.0931,-22.5648
8236,Tanzania,TZA,1993,72161600.0,2426036.0,28332691,35.7382,-6.17486
8235,Tajikistan,TJK,1993,374521100.0,5170596.0,5725001,68.7864,38.5878
8234,Sudan,SDN,1993,123120584.0,2754666.0,23445599,32.5363,15.5932
8233,Sri Lanka,LKA,1993,136044640.0,4975431.0,17025924,79.8528,6.92148
8232,South Sudan,SSD,1993,10795149.0,242226.0,4956006,31.6,4.85
8231,South Korea,KOR,1993,4025028600.0,330173950.0,44887721,126.957,37.5323
8230,South Africa,ZAF,1993,9568446000.0,320345300.0,43297155,28.1871,-25.746
8229,Slovenia,SVN,1993,436948260.0,14251223.0,1990815,14.5044,46.0546
8228,Singapore,SGP,1993,816053900.0,49661856.0,3317892,103.85,1.28941
8227,Sierra Leone,SLE,1993,19906512.0,263808.0,4157128,-13.2134,8.4821
8226,Seychelles,SYC,1993,2784640.0,183200.0,76420,55.4466,-4.6309
8225,Serbia,SRB,1993,1527979900.0,38095730.0,7849723,20.4656,44.8024
8224,Saudi Arabia,SAU,1993,3981842400.0,297832640.0,12215864,46.6977,24.6748
8223,Sao Tome and Principe,STP,1993,1058896.0,47632.0,130478,6.6071,0.20618
8222,Samoa,WSM,1993,2018864.0,102592.0,171786,-171.752,-13.8314
8221,Saint Kitts and Nevis,KNA,1993,1639030.0,113584.0,41266,-62.7309,17.3
8252,Bahamas,BHS,1993,113492990.0,1744064.0,291350,-77.339,25.0661
8251,Azerbaijan,AZE,1993,1595743900.0,48406096.0,7504119,49.8932,40.3834
8250,Andorra,AND,1993,1630480.0,410368.0,63293,1.5218,42.5075
8249,Algeria,DZA,1993,1467952100.0,81943970.0,27277042,3.05097,36.7397
8248,Albania,ALB,1993,181702780.0,2337999.0,3277831,19.8172,41.3317
8247,Afghanistan,AFG,1993,63486790.0,1486943.0,14943175,69.1761,34.5228
8246,Zimbabwe,ZWE,1993,470747000.0,16031956.0,10860285,31.0672,-17.8312
8245,Vietnam,VNM,1993,805059260.0,22853002.0,69586394,105.825,21.0069
8244,Venezuela,VEN,1993,3510666200.0,122944080.0,21254525,-69.8371,9.08165
8243,Vanuatu,VUT,1993,1894288.0,65952.0,159475,168.321,-17.7404
8242,Uruguay,URY,1993,278677250.0,4439220.0,3156351,-56.0675,-34.8941
8241,United Kingdom,GBR,1993,65139745000.0,579612540.0,57861037,-0.126236,51.5002
8240,Ukraine,UKR,1993,22568335000.0,510320400.0,52350122,30.5038,50.4536
8239,Turks and Caicos Islands,TCA,1993,256480.0,65952.0,13670,-71.141389,21.4602778
8238,Turkey,TUR,1993,2898229500.0,171138860.0,58999164,32.3606,39.7153
8237,Trinidad and Tobago,TTO,1993,622187300.0,17411194.0,1280474,-61.4789,10.6596
8268,Croatia,HRV,1993,575940800.0,16807774.0,4729734,15.9614,45.8069
8267,Cote d'Ivoire,CIV,1993,130839610.0,5092960.0,13735955,-4.0305,5.332
8266,Congo,COG,1993,28525046.0,1160443.0,2595127,15.2662,-4.2767
8265,China,CHN,1993,51663150000.0,2921651000.0,1197308574,116.286,40.0495
8264,Chile,CHL,1993,1188930000.0,34097850.0,14102276,-70.6475,-33.475
8263,Chad,TCD,1993,6500662.0,403040.0,6629147,15.0445,12.1048
8262,Cameroon,CMR,1993,76807040.0,2865801.0,12353131,11.5174,3.8721
8261,Cambodia,KHM,1993,16348727.0,1384992.0,8616383,104.874,11.5556
8260,Burkina Faso,BFA,1993,11212984.0,633872.0,9871715,-1.53395,12.3605
8259,Brazil,BRA,1993,5419867000.0,244306000.0,156794574,-47.9292,-15.7801
8258,Botswana,BWA,1993,30978790.0,3195008.0,1420120,25.9201,-24.6544
8257,Bhutan,BTN,1993,1849149.0,181786.0,554680,89.6177,27.5768
8256,Belarus,BLR,1993,3324842500.0,80561816.0,10241320,27.5766,53.9678
8255,Barbados,BRB,1993,21640348.0,931982.0,261036,-59.6105,13.0935
8254,Bangladesh,BGD,1993,256111460.0,16073917.0,118132363,90.4113,23.7055
8253,Bahrain,BHR,1993,275635330.0,16748144.0,562820,50.5354,26.1921
8284,Germany,DEU,1993,69740175000.0,959385900.0,81486771,13.4115,52.5235
8283,Georgia,GEO,1993,485127460.0,9915700.0,5178784,44.793,41.71
8282,Gambia,GMB,1993,3847200.0,208848.0,1188372,-16.5885,13.4495
8281,Gabon,GAB,1993,131380190.0,4974695.0,1066404,9.45162,0.38832
8280,French Polynesia,PYF,1993,10185920.0,468992.0,215229,-149.57,-17.535
8279,Finland,FIN,1993,1657999100.0,56320000.0,5066594,24.9525,60.1608
8278,Fiji,FJI,1993,20838920.0,728647.0,790380,178.399,-18.1149
8277,Faroe Islands,FRO,1993,12970560.0,582576.0,45160,-6.91181,61.8926
8276,Ethiopia,ETH,1993,57569892.0,2993623.0,53708892,38.7468,9.02274
8275,Estonia,EST,1993,1167883500.0,19435266.0,1504344,24.7586,59.4392
8274,Equatorial Guinea,GNQ,1993,2213056.0,69616.0,530030,8.7741,3.7523
8273,El Salvador,SLV,1993,68231450.0,3975594.0,5659959,-89.2073,13.7034
8272,Dominica,DMA,1993,1168816.0,62288.0,69453,-61.39,15.2976
8271,Djibouti,DJI,1993,7939888.0,304112.0,614247,43.1425,11.5806
8270,Denmark,DNK,1993,2736362800.0,60561740.0,5188638,12.5681,55.6763
8269,Czechia,CZE,1993,8781849000.0,140124100.0,10320404,14.4205,50.0878
8300,Lesotho,LSO,1993,6221472.0,1634144.0,1901799,27.7167,-29.5208
8299,Lebanon,LBN,1993,213944500.0,10354905.0,3820652,35.5134,33.8872
8298,Latvia,LVA,1993,739326000.0,11921674.0,2563820,24.1048,56.9465
8297,Laos,LAO,1993,9795896.0,607425.0,4685064,102.177,18.5826
8296,Kyrgyzstan,KGZ,1993,647765760.0,8468166.0,4626809,74.6057,42.8851
8295,Kenya,KEN,1993,161202880.0,6341798.0,25117192,36.8126,-1.27975
8294,Kazakhstan,KAZ,1993,7933256000.0,208216780.0,17274487,71.4382,51.1879
8293,Ireland,IRL,1993,1110070900.0,33717148.0,3576118,-6.26749,53.3441
8292,Iran,IRN,1993,5253405700.0,236992530.0,61403548,51.4447,35.6878
8291,Indonesia,IDN,1993,3493401900.0,215108740.0,193305169,106.83,-6.19752
8290,Hong Kong,HKG,1993,541279360.0,34777844.0,5902506,114.109,22.3964
8289,Honduras,HND,1993,61122464.0,2940777.0,5423253,-87.4667,15.1333
8288,Guinea-Bissau,GNB,1993,3979104.0,183200.0,1058755,-15.1804,11.8037
8287,Grenada,GRD,1993,2011536.0,120912.0,102398,-61.7449,12.0653
8286,Greenland,GRL,1993,16959084.0,545942.0,55780,-51.7214,64.1836
8285,Ghana,GHA,1993,94167170.0,3817888.0,16589521,-0.20795,5.57045
8316,New Zealand,NZL,1993,960105860.0,27754740.0,3573609,174.776,-41.2865
8315,New Caledonia,NCL,1993,61115160.0,1828244.0,190858,166.464,-22.2677
8314,Nauru,NRU,1993,3081424.0,113584.0,10123,166.920867,-0.5477
8313,Morocco,MAR,1993,476544640.0,26778886.0,25614586,-6.8704,33.9905
8312,Montenegro,MNE,1993,51925776.0,1293620.0,628107,19.2595,42.4602
8311,Mexico,MEX,1993,8404859400.0,337721920.0,87653817,-99.1276,19.427
8310,Mauritania,MRT,1993,24200556.0,926992.0,2174333,-15.9824,18.2367
8309,Marshall Islands,MHL,1993,161216.0,84272.0,47112,171.135,7.11046
8308,Malta,MLT,1993,39732696.0,2885588.0,378222,14.5189,35.9042
8307,Mali,MLI,1993,10667948.0,502812.97,9754786,-7.50034,13.5667
8306,Malawi,MWI,1993,22121176.0,881995.0,10284027,33.7703,-13.9899
8305,Macao,MAC,1993,15593984.0,1102864.0,381331,113.55,22.1667
8304,Lithuania,LTU,1993,1184359700.0,16354616.0,3680201,25.2799,54.6896
8303,Liechtenstein,LIE,1993,4138629.0,215034.0,30199,9.52148,47.1411
8302,Libya,LBY,1993,755290100.0,38708330.0,4733053,13.1072,32.8578
8301,Liberia,LBR,1993,32989916.0,417301.0,2155135,-10.7957,6.30039
8332,Spain,ESP,1993,6953363500.0,239808910.0,39651627,-3.70327,40.4167
8331,Somalia,SOM,1993,16967800.0,625768.0,6681406,45.3254,2.07515
8330,Solomon Islands,SLB,1993,3011808.0,172208.0,362850,159.949,-9.42676
8329,Slovakia,SVK,1993,2831643000.0,46395864.0,5326363,17.1073,48.1484
8328,Sint Maarten (Dutch part),SXM,1993,43925748.0,542059.0,32050,,
8327,Senegal,SEN,1993,74951690.0,3538709.0,8396289,-17.4734,14.7247
8326,Saint Vincent and the Grenadines,VCT,1993,1509568.0,102592.0,112753,-61.2653,13.2035
8325,Saint Lucia,LCA,1993,3315920.0,234496.0,143735,-60.9832,14.0
8324,Qatar,QAT,1993,368047300.0,30684492.0,484553,51.5082,25.2948
8323,Portugal,PRT,1993,1081220100.0,49468824.0,9972341,-9.13552,38.7072
8322,Peru,PER,1993,899228540.0,23884756.0,23413783,-77.0465,-12.0931
8321,Paraguay,PRY,1993,42341010.0,2914101.0,4362706,-57.6362,-25.3005
8320,Palau,PLW,1993,4825488.0,197856.0,16397,134.479,7.34194
8319,Pakistan,PAK,1993,1206419800.0,77175720.0,127020117,72.8,30.5167
8318,Oman,OMN,1993,178681870.0,13224754.0,2021677,58.5874,23.6105
8317,Nicaragua,NIC,1993,61564424.0,2282398.0,4453733,-86.2734,12.1475
8348,Zambia,ZMB,1993,154974900.0,2466007.0,8373920,28.2937,-15.3982
8347,Yemen,YEM,1993,194281580.0,8625426.0,15563919,44.2075,15.352
8346,Uzbekistan,UZB,1993,3115431400.0,115617240.0,21987960,69.269,41.3052
8345,United States,USA,1993,264729670000.0,5272850400.0,262633229,-77.032,38.8895
8344,United Arab Emirates,ARE,1993,1005095600.0,65565560.0,2222098,54.3705,24.4764
8343,Uganda,UGA,1993,29516988.0,797457.0,19445161,32.5729,0.314269
8342,Tuvalu,TUV,1993,14656.0,3664.0,9146,179.089567,-8.6314877
8341,Turkmenistan,TKM,1993,1021075400.0,27516396.0,4032415,58.3794,37.9509
8340,Tunisia,TUN,1993,273641280.0,16418737.0,8857916,10.21,36.7899
8339,Tonga,TON,1993,1315376.0,84272.0,100120,-175.216,-21.136
8338,Togo,TGO,1993,18629884.0,1068807.0,4207462,1.2255,6.1228
8337,Thailand,THA,1993,1262778500.0,121855060.0,57408198,100.521,13.7308
8336,Syria,SYR,1993,641400770.0,45221630.0,13795687,36.3119,33.5146
8335,Switzerland,CHE,1993,1882712200.0,43610236.0,6938106,7.44821,46.948
8334,Sweden,SWE,1993,3604455400.0,57571904.0,8718038,18.0645,59.3327
8333,Suriname,SUR,1993,56989624.0,2037761.9,419357,-55.1679,5.8232
8147,Angola,AGO,1993,131639780.0,5748389.0,12827136,13.242,-8.81155
8172,Cyprus,CYP,1993,96882720.0,5747712.0,826042,33.3736,35.1676
8171,Curacao,CUW,1993,396718900.0,4895651.0,154504,,
8170,Cuba,CUB,1993,1024736700.0,19822772.0,10841040,-82.3667,23.1333
8169,Costa Rica,CRI,1993,72236616.0,3890892.0,3367436,-84.0089,9.63701
8168,Comoros,COM,1993,1220112.0,73280.0,473681,43.2418,-11.6986
8157,Bermuda,BMU,1993,13780304.0,538608.0,58834,-64.706,32.3293
8188,Israel,ISR,1993,751025300.0,44234508.0,5086041,35.2035,31.7717
8187,Iraq,IRQ,1993,1372692500.0,63129812.0,19201195,44.394,33.3302
8186,India,IND,1993,12953537000.0,677299260.0,922118380,77.225,28.6353
8185,Iceland,ISL,1993,71033920.0,2400522.0,263760,-21.8952,64.1353
8184,Hungary,HUN,1993,3540567600.0,62991332.0,10356869,19.0408,47.4984
8183,Haiti,HTI,1993,23025652.0,684199.0,7278182,-72.3288,18.5392
8182,Guyana,GUY,1993,49394384.0,1044240.0,752969,-58.1548,6.80461
8181,Guinea,GIN,1993,31059958.0,1088208.0,7128174,-13.7,9.51667
8180,Guatemala,GTM,1993,119085140.0,5577778.0,9779760,-90.5328,14.6248
8179,Greece,GRC,1993,1577472500.0,84284960.0,10412752,23.7166,37.9792
8178,France,FRA,1993,28705833000.0,387699200.0,57801261,2.35097,48.8566
8177,Eswatini,SWZ,1993,12424624.0,710816.0,971327,31.4659,-26.5225
8176,Egypt,EGY,1993,1654915000.0,92277976.0,62915681,31.2461,30.0982
8175,Ecuador,ECU,1993,380626800.0,24088526.0,11154283,-78.5243,-0.229498
8174,Dominican Republic,DOM,1993,198630140.0,11208752.0,7594567,-69.8908,18.479
8167,Colombia,COL,1993,1496975500.0,63337804.0,34441479,-74.082,4.60987
8166,Central African Republic,CAF,1993,5793073.0,197856.0,3157842,21.6407,5.63056
8165,Cape Verde,CPV,1993,2923031.0,172208.0,401977,-23.5087,14.9218
8164,Canada,CAN,1993,18543596000.0,464160000.0,28830635,-75.6919,45.4215
8156,Benin,BEN,1993,13896468.0,807422.0,5872707,2.6323,6.4779
8155,Belize,BLZ,1993,6327728.0,377392.0,194916,-88.7713,17.2534
8154,Belgium,BEL,1993,9443822000.0,121427336.0,10084932,4.36761,50.8371
8153,Austria,AUT,1993,3640047400.0,60708864.0,7907492,16.3798,48.2201
8152,Australia,AUS,1993,8322528000.0,288873760.0,17722905,149.129,-35.282
8151,Aruba,ABW,1993,28544346.0,648528.0,71091,-70.0167,12.5167
8150,Armenia,ARM,1993,256092430.0,2510247.0,3453339,44.509,40.1596
8149,Argentina,ARG,1993,4014704600.0,118001064.0,34152719,-58.4173,-34.6118
8148,Antigua and Barbuda,ATG,1993,11478090.0,256480.02,65601,-61.8456,17.1175
8545,Turkmenistan,TKM,1994,1055291500.0,34216140.0,4116662,58.3794,37.9509
8546,Tuvalu,TUV,1994,18320.0,3664.0,9231,179.089567,-8.6314877
8547,Uganda,UGA,1994,30225166.0,708177.0,20108804,32.5729,0.314269
8366,Cape Verde,CPV,1994,3098903.0,175872.0,410230,-23.5087,14.9218
8367,Chad,TCD,1994,6912767.0,412105.0,6783456,15.0445,12.1048
8368,Chile,CHL,1994,1226904800.0,37974868.0,14316263,-70.6475,-33.475
8369,China,CHN,1994,54766887000.0,3103739000.0,1209003099,116.286,40.0495
8370,Costa Rica,CRI,1994,77436460.0,5199850.0,3451122,-84.0089,9.63701
8371,Cote d'Ivoire,CIV,1994,134972600.0,4132991.8,14287211,-4.0305,5.332
8372,Cuba,CUB,1994,1046119000.0,21382318.0,10886022,-82.3667,23.1333
8373,Denmark,DNK,1994,2801023500.0,64660812.0,5206188,12.5681,55.6763
8374,Djibouti,DJI,1994,8240336.0,300448.0,626717,43.1425,11.5806
8375,East Timor,TLS,1994,0.0,0.0,844501,125.567,-8.56667
8376,Ecuador,ECU,1994,394933630.0,14306838.0,11372197,-78.5243,-0.229498
8377,Egypt,EGY,1994,1743287700.0,88372740.0,64285596,31.2461,30.0982
8378,Equatorial Guinea,GNQ,1994,3365972.0,1152916.0,550148,8.7741,3.7523
8379,Eritrea,ERI,1994,776245.0,707194.0,1913919,38.9183,15.3315
8380,Eswatini,SWZ,1994,13501840.0,1077216.0,971221,31.4659,-26.5225
8349,Albania,ALB,1994,183626600.0,1923806.0,3269417,19.8172,41.3317
8382,Fiji,FJI,1994,21561998.0,723077.0,794779,178.399,-18.1149
8383,France,FRA,1994,29086628000.0,380793060.0,57999868,2.35097,48.8566
8384,French Polynesia,PYF,1994,10665904.0,479984.0,218747,-149.57,-17.535
8385,Grenada,GRD,1994,2154432.0,142896.0,103150,-61.7449,12.0653
8386,Guatemala,GTM,1994,125836310.0,6751174.0,10043713,-90.5328,14.6248
8387,Guinea-Bissau,GNB,1994,4162304.0,183200.0,1092037,-15.1804,11.8037
8388,Guyana,GUY,1994,50852656.0,1458272.0,755821,-58.1548,6.80461
8389,Haiti,HTI,1994,23208852.0,183200.0,7419776,-72.3288,18.5392
8390,Honduras,HND,1994,64353504.0,3231039.0,5579247,-87.4667,15.1333
8391,Hong Kong,HKG,1994,572358600.0,31079292.0,6042259,114.109,22.3964
8392,Iceland,ISL,1994,73383580.0,2349664.0,266063,-21.8952,64.1353
8393,India,IND,1994,13667600000.0,714063740.0,941163772,77.225,28.6353
8394,Indonesia,IDN,1994,3712773600.0,219371660.0,196591829,106.83,-6.19752
8395,Iraq,IRQ,1994,1449129200.0,76436660.0,20139818,44.394,33.3302
8396,Ireland,IRL,1994,1144910000.0,34838990.0,3590162,-6.26749,53.3441
8365,Cameroon,CMR,1994,81686800.0,4879764.0,12704900,11.5174,3.8721
8398,Italy,ITA,1994,13602256000.0,424506020.0,57420136,12.4823,41.8955
8399,Jamaica,JAM,1994,212978420.0,8188610.0,2475225,-76.792,17.9927
8400,Jordan,JOR,1994,177001400.0,13249567.0,4561409,35.9263,31.9497
8401,Kazakhstan,KAZ,1994,8108189700.0,174933440.0,17043775,71.4382,51.1879
8402,Kyrgyzstan,KGZ,1994,653910300.0,6144479.0,4649190,74.6057,42.8851
8403,Laos,LAO,1994,10430160.0,634264.0,4809223,102.177,18.5826
8404,Lebanon,LBN,1994,225055330.0,11110825.0,3889802,35.5134,33.8872
8405,Liberia,LBR,1994,33405172.0,415256.0,2149929,-10.7957,6.30039
8406,Liechtenstein,LIE,1994,4339740.0,201111.0,30623,9.52148,47.1411
8407,Luxembourg,LUX,1994,495032700.0,11525180.0,402597,6.1296,49.61
8408,Malawi,MWI,1994,23022924.0,901750.0,10164899,33.7703,-13.9899
8409,Maldives,MDV,1994,1747728.0,197856.0,250831,73.5109,4.1742
8410,Mali,MLI,1994,11216341.0,548393.0,9967035,-7.50034,13.5667
8411,Mauritania,MRT,1994,25156860.0,956304.0,2249462,-15.9824,18.2367
8412,Mauritius,MUS,1994,26692240.0,1623152.0,1146559,57.4977,-20.1605
8381,Ethiopia,ETH,1994,59767092.0,2197201.0,55611514,38.7468,9.02274
8414,Montenegro,MNE,1994,53182428.0,1256653.0,629890,19.2595,42.4602
8415,Namibia,NAM,1994,5111263.0,1557183.0,1556315,17.0931,-22.5648
8416,Nauru,NRU,1994,3191344.0,109920.0,10163,166.920867,-0.5477
8417,North Korea,PRK,1994,3656007700.0,81580344.0,22393967,125.754,39.0319
8418,Norway,NOR,1994,1499033300.0,37853000.0,4336467,10.7387,59.9138
8419,Oman,OMN,1994,196066260.0,17384390.0,2081839,58.5874,23.6105
8420,Pakistan,PAK,1994,1290438100.0,84018296.0,130748076,72.8,30.5167
8421,Panama,PAN,1994,115471330.0,4177258.0,2669545,-79.5188,8.99427
8422,Papua New Guinea,PNG,1994,49616412.0,2185931.0,4480210,147.194,-9.47357
8423,Paraguay,PRY,1994,45745296.0,3404286.0,4471423,-57.6362,-25.3005
8424,Peru,PER,1994,923405100.0,24176558.0,23881497,-77.0465,-12.0931
8425,Poland,POL,1994,19298760000.0,360218400.0,38344312,21.02,52.26
8426,Qatar,QAT,1994,400390720.0,32343414.0,499469,51.5082,25.2948
8427,Romania,ROU,1994,6111779000.0,120961544.0,22756247,26.0979,44.4479
8428,Russia,RUS,1994,74408690000.0,1647664500.0,148200734,37.6176,55.7558
8397,Israel,ISR,1994,798499900.0,47474584.0,5216697,35.2035,31.7717
8430,Saint Kitts and Nevis,KNA,1994,1759942.0,120912.0,41798,-62.7309,17.3
8431,Samoa,WSM,1994,2114128.0,95264.0,173167,-171.752,-13.8314
8432,Sao Tome and Principe,STP,1994,1106528.0,47632.0,132745,6.6071,0.20618
8433,Singapore,SGP,1994,876139800.0,60085936.0,3417818,103.85,1.28941
8434,Sint Maarten (Dutch part),SXM,1994,44445430.0,519684.03,31941,,
8435,Slovakia,SVK,1994,2875448000.0,43805096.0,5343230,17.1073,48.1484
8436,Slovenia,SVN,1994,451584350.0,14636104.0,1988262,14.5044,46.0546
8437,Solomon Islands,SLB,1994,3195008.0,183200.0,373685,159.949,-9.42676
8438,South Africa,ZAF,1994,9907144000.0,338697570.0,44004140,28.1871,-25.746
8439,South Sudan,SSD,1994,11128247.0,333098.0,5071191,31.6,4.85
8440,Sudan,SDN,1994,126958390.0,3837806.0,24043951,32.5363,15.5932
8441,Tanzania,TZA,1994,74224720.0,2063123.0,29442357,35.7382,-6.17486
8442,Togo,TGO,1994,19636562.0,1006679.06,4222942,1.2255,6.1228
8443,Tonga,TON,1994,1406976.0,91600.0,100187,-175.216,-21.136
8444,Trinidad and Tobago,TTO,1994,637536700.0,15349368.0,1288353,-61.4789,10.6596
8413,Micronesia (country),FSM,1994,432352.0,153888.0,109090,158.185,6.91771
8446,Turks and Caicos Islands,TCA,1994,326096.0,69616.0,14368,-71.141389,21.4602778
8447,Ukraine,UKR,1994,22987827000.0,419492100.0,52076000,30.5038,50.4536
8448,United Arab Emirates,ARE,1994,1080106100.0,75010504.0,2328191,54.3705,24.4764
8449,United States,USA,1994,270093960000.0,5364279300.0,265474811,-77.032,38.8895
8450,Uruguay,URY,1994,282707650.0,4030404.0,3172839,-56.0675,-34.8941
8451,Vanuatu,VUT,1994,1960240.0,65952.0,163328,168.321,-17.7404
8452,Yemen,YEM,1994,204191660.0,9910087.0,16149147,44.2075,15.352
8453,Zambia,ZMB,1994,157368160.0,2393258.0,8576270,28.2937,-15.3982
8454,Afghanistan,AFG,1994,64940620.0,1453829.0,16250800,69.1761,34.5228
8455,Algeria,DZA,1994,1556560600.0,88608390.0,27887277,3.05097,36.7397
8456,Andorra,AND,1994,2037184.0,406704.0,64631,1.5218,42.5075
8457,Argentina,ARG,1994,4133174000.0,118469420.0,34613492,-58.4173,-34.6118
8458,Armenia,ARM,1994,258777140.0,2684702.0,3364620,44.509,40.1596
8459,Australia,AUS,1994,8616230000.0,293701200.0,17897433,149.129,-35.282
8460,Bangladesh,BGD,1994,273664160.0,17552698.0,120343183,90.4113,23.7055
8429,Rwanda,RWA,1994,11144318.0,462123.0,6792358,30.0587,-1.95325
8462,Bermuda,BMU,1994,14311584.0,531280.0,59214,-64.706,32.3293
8463,Bhutan,BTN,1994,2061559.0,212410.0,554509,89.6177,27.5768
